 sigma_hat,alpha_hat,m_hat,sigma_hatError,alpha_hatError,m_hatError                                  
   1.0661491801738988E-002 ,  0.88075293990711201      ,   1.0476217357411419      ,   1.0661491801738988E-002 ,  0.88075293990711201      ,  -32545.952378264257     
   9.1473848993932436E-003 ,  0.89054591012219231      ,   1.0425420138834800      ,   9.1473848993932436E-003 ,  0.89054591012219231      ,  -32545.957457986118     
   1.0685080371537238E-002 ,  0.89745518101893351      ,   1.0285295941541748      ,   1.0685080371537238E-002 ,  0.89745518101893351      ,  -32545.971470405846     
   9.7941413720429773E-003 ,  0.90641593168598766      ,  0.98435425709561231      ,   9.7941413720429773E-003 ,  0.90641593168598766      ,  -32546.015645742904     
   9.3231108932871655E-003 ,  0.89893415864838777      ,  0.99878500592063002      ,   9.3231108932871655E-003 ,  0.89893415864838777      ,  -32546.001214994078     
   9.4986524079466884E-003 ,  0.89926774940603815      ,   1.0151989327818811      ,   9.4986524079466884E-003 ,  0.89926774940603815      ,  -32545.984801067218     
   1.0278746850479116E-002 ,  0.89821919651690896      ,  0.97580665368557540      ,   1.0278746850479116E-002 ,  0.89821919651690896      ,  -32546.024193346315     
   9.7068913113442287E-003 ,  0.89186934855515898      ,   1.0084486644020836      ,   9.7068913113442287E-003 ,  0.89186934855515898      ,  -32545.991551335599     
   9.2549814416566564E-003 ,  0.91694135648394182      ,  0.96352254195585130      ,   9.2549814416566564E-003 ,  0.91694135648394182      ,  -32546.036477458045     
   9.5516486554382534E-003 ,  0.90526193262948873      ,  0.98251581626915141      ,   9.5516486554382534E-003 ,  0.90526193262948873      ,  -32546.017484183732     
