 sigma_hat,alpha_hat,m_hat,sigma_hatError,alpha_hatError,m_hatError                                  
   1.1565235323031947E-002 ,   2.5062933134226970      ,   14.047973997050578      ,   1.1565235323031947E-002 ,   2.5062933134226970      ,  -32504.952026002949     
   1.1508975418215581E-002 ,   2.5080993781950469      ,   14.586397252006153      ,   1.1508975418215581E-002 ,   2.5080993781950469      ,  -32504.413602747994     
   1.1417332656116483E-002 ,   2.4917043661264544      ,   13.226916245506377      ,   1.1417332656116483E-002 ,   2.4917043661264544      ,  -32505.773083754495     
   1.1479052511939239E-002 ,   2.5075624520050801      ,   13.352882086750517      ,   1.1479052511939239E-002 ,   2.5075624520050801      ,  -32505.647117913250     
   1.1406507239719157E-002 ,   2.5053889686990272      ,   13.229554513833422      ,   1.1406507239719157E-002 ,   2.5053889686990272      ,  -32505.770445486167     
   1.1471323493470745E-002 ,   2.5112401476525146      ,   13.125287840745290      ,   1.1471323493470745E-002 ,   2.5112401476525146      ,  -32505.874712159253     
   1.1538319133511594E-002 ,   2.5257886781500329      ,   13.964867126301941      ,   1.1538319133511594E-002 ,   2.5257886781500329      ,  -32505.035132873698     
   1.1423577136399386E-002 ,   2.5080852862232259      ,   13.152166474973159      ,   1.1423577136399386E-002 ,   2.5080852862232259      ,  -32505.847833525026     
   1.1361936687377521E-002 ,   2.5041509793648893      ,   13.688930048130260      ,   1.1361936687377521E-002 ,   2.5041509793648893      ,  -32505.311069951869     
   1.1379873627178421E-002 ,   2.4966651410582856      ,   14.749037199029994      ,   1.1379873627178421E-002 ,   2.4966651410582856      ,  -32504.250962800968     
   1.1577164246076835E-002 ,   2.4987952360663206      ,   14.648654098553862      ,   1.1577164246076835E-002 ,   2.4987952360663206      ,  -32504.351345901447     
   1.1378600549364827E-002 ,   2.5162469512648999      ,   13.440847980066536      ,   1.1378600549364827E-002 ,   2.5162469512648999      ,  -32505.559152019934     
   1.1470188524755497E-002 ,   2.5041461772400528      ,   13.659618163471471      ,   1.1470188524755497E-002 ,   2.5041461772400528      ,  -32505.340381836530     
   1.1563942680107265E-002 ,   2.5122743854132321      ,   13.673245530642014      ,   1.1563942680107265E-002 ,   2.5122743854132321      ,  -32505.326754469359     
   1.1489735641348260E-002 ,   2.4916429779687816      ,   14.934300457498441      ,   1.1489735641348260E-002 ,   2.4916429779687816      ,  -32504.065699542502     
   1.1334478834478872E-002 ,   2.4821704702890535      ,   14.061674623867113      ,   1.1334478834478872E-002 ,   2.4821704702890535      ,  -32504.938325376133     
   1.1398130847864927E-002 ,   2.4963690135148702      ,   14.225942245764198      ,   1.1398130847864927E-002 ,   2.4963690135148702      ,  -32504.774057754235     
   1.1495869501998525E-002 ,   2.5073698145132877      ,   14.099924467096008      ,   1.1495869501998525E-002 ,   2.5073698145132877      ,  -32504.900075532903     
   1.1511929913091643E-002 ,   2.5108794804218371      ,   13.830766849674962      ,   1.1511929913091643E-002 ,   2.5108794804218371      ,  -32505.169233150325     
   1.1540090035488082E-002 ,   2.4935653305377374      ,   13.694978027731119      ,   1.1540090035488082E-002 ,   2.4935653305377374      ,  -32505.305021972268     
   1.1318925018554121E-002 ,   2.5018238937351907      ,   13.146567468749732      ,   1.1318925018554121E-002 ,   2.5018238937351907      ,  -32505.853432531250     
   1.1344472881880377E-002 ,   2.4906199225331047      ,   13.749444101899408      ,   1.1344472881880377E-002 ,   2.4906199225331047      ,  -32505.250555898099     
   1.1588227104789918E-002 ,   2.4931460322363415      ,   14.756458639728557      ,   1.1588227104789918E-002 ,   2.4931460322363415      ,  -32504.243541360273     
   1.1495520621625056E-002 ,   2.5124127880999252      ,   14.117889241506379      ,   1.1495520621625056E-002 ,   2.5124127880999252      ,  -32504.882110758495     
   1.1438250173485386E-002 ,   2.4847661835052577      ,   13.677927257500350      ,   1.1438250173485386E-002 ,   2.4847661835052577      ,  -32505.322072742500     
   1.1479674728566780E-002 ,   2.4957908257423327      ,   14.286948062296350      ,   1.1479674728566780E-002 ,   2.4957908257423327      ,  -32504.713051937702     
   1.1402196817630807E-002 ,   2.4918035276724453      ,   13.168816390987406      ,   1.1402196817630807E-002 ,   2.4918035276724453      ,  -32505.831183609014     
   1.1461019061502707E-002 ,   2.5039792249344694      ,   13.647456841960999      ,   1.1461019061502707E-002 ,   2.5039792249344694      ,  -32505.352543158038     
   1.1494149141611728E-002 ,   2.5198434801324185      ,   13.045749523822963      ,   1.1494149141611728E-002 ,   2.5198434801324185      ,  -32505.954250476178     
   1.1461360092404786E-002 ,   2.5022758211201190      ,   13.761914770962619      ,   1.1461360092404786E-002 ,   2.5022758211201190      ,  -32505.238085229037     
   1.1471204328786998E-002 ,   2.5219523930344012      ,   12.057146874932609      ,   1.1471204328786998E-002 ,   2.5219523930344012      ,  -32506.942853125067     
   1.1478184376687349E-002 ,   2.5095353924697483      ,   13.054727799423924      ,   1.1478184376687349E-002 ,   2.5095353924697483      ,  -32505.945272200577     
   1.1482050749037789E-002 ,   2.4975099609832636      ,   14.575080988210646      ,   1.1482050749037789E-002 ,   2.4975099609832636      ,  -32504.424919011788     
   1.1693938134745731E-002 ,   2.4986789539850340      ,   14.395546983806902      ,   1.1693938134745731E-002 ,   2.4986789539850340      ,  -32504.604453016193     
   1.1455624942778865E-002 ,   2.5040832433809190      ,   13.080512091993262      ,   1.1455624942778865E-002 ,   2.5040832433809190      ,  -32505.919487908006     
   1.1481804285796366E-002 ,   2.4816311971993037      ,   14.100452121492198      ,   1.1481804285796366E-002 ,   2.4816311971993037      ,  -32504.899547878507     
   1.1477921150530918E-002 ,   2.5062588328602415      ,   13.682605368948689      ,   1.1477921150530918E-002 ,   2.5062588328602415      ,  -32505.317394631053     
   1.1436465148979407E-002 ,   2.5032299318085016      ,   12.429442401263017      ,   1.1436465148979407E-002 ,   2.5032299318085016      ,  -32506.570557598738     
   1.1467059581864811E-002 ,   2.5148766887627607      ,   13.248355647290435      ,   1.1467059581864811E-002 ,   2.5148766887627607      ,  -32505.751644352709     
   1.1538569628587032E-002 ,   2.4929502257648224      ,   13.820340601334808      ,   1.1538569628587032E-002 ,   2.4929502257648224      ,  -32505.179659398666     
   1.1353694813515159E-002 ,   2.4984393100103390      ,   12.932263384967369      ,   1.1353694813515159E-002 ,   2.4984393100103390      ,  -32506.067736615034     
