 sigma_hat,alpha_hat,m_hat,sigma_hatError,alpha_hatError,m_hatError                                  
   9.9365539225121542E-003 ,  0.65752107062980292      ,  0.67291291871778491      ,   9.9365539225121542E-003 ,  0.65752107062980292      ,  -32542.327087081281     
   9.6585925826158901E-003 ,  0.67790279137973997      ,  0.62391446210318391      ,   9.6585925826158901E-003 ,  0.67790279137973997      ,  -32542.376085537897     
   9.8321919025003042E-003 ,  0.71626769892330522      ,  0.57828892193568682      ,   9.8321919025003042E-003 ,  0.71626769892330522      ,  -32542.421711078063     
   1.0056405174688393E-002 ,  0.68429233226390129      ,  0.61401104329762457      ,   1.0056405174688393E-002 ,  0.68429233226390129      ,  -32542.385988956703     
   1.0103873501542597E-002 ,  0.72626628222359235      ,  0.57037643264216786      ,   1.0103873501542597E-002 ,  0.72626628222359235      ,  -32542.429623567357     
   1.0294148741138933E-002 ,  0.72814373895176343      ,  0.56084585381769536      ,   1.0294148741138933E-002 ,  0.72814373895176343      ,  -32542.439154146181     
   9.7151411693967848E-003 ,  0.67999381861242314      ,  0.60817780992581527      ,   9.7151411693967848E-003 ,  0.67999381861242314      ,  -32542.391822190075     
   9.7974537637367763E-003 ,  0.72929954449886503      ,  0.56134743673066156      ,   9.7974537637367763E-003 ,  0.72929954449886503      ,  -32542.438652563269     
   9.9331444494630272E-003 ,  0.70305620885455966      ,  0.59775003000503713      ,   9.9331444494630272E-003 ,  0.70305620885455966      ,  -32542.402249969997     
   9.8225235024949377E-003 ,  0.74508353552497009      ,  0.54409046475414480      ,   9.8225235024949377E-003 ,  0.74508353552497009      ,  -32542.455909535245     
   1.0123340301113093E-002 ,  0.71108601043776054      ,  0.58996649323965489      ,   1.0123340301113093E-002 ,  0.71108601043776054      ,  -32542.410033506760     
   9.6862758491074556E-003 ,  0.66636131141147092      ,  0.64484515247564145      ,   9.6862758491074556E-003 ,  0.66636131141147092      ,  -32542.355154847526     
   9.9849604295208193E-003 ,  0.72216660367490226      ,  0.56144748092181296      ,   9.9849604295208193E-003 ,  0.72216660367490226      ,  -32542.438552519077     
   9.5318939716422264E-003 ,  0.75771227503884386      ,  0.52423253890339527      ,   9.5318939716422264E-003 ,  0.75771227503884386      ,  -32542.475767461096     
   9.5726817955036608E-003 ,  0.70074425464896672      ,  0.59942347320671996      ,   9.5726817955036608E-003 ,  0.70074425464896672      ,  -32542.400576526794     
   9.7933391301104327E-003 ,  0.74161386150318209      ,  0.54725418146136595      ,   9.7933391301104327E-003 ,  0.74161386150318209      ,  -32542.452745818540     
   1.0001843114730359E-002 ,  0.68406303345297159      ,  0.61515119143091168      ,   1.0001843114730359E-002 ,  0.68406303345297159      ,  -32542.384848808568     
   1.0310676347868610E-002 ,  0.71516422823285064      ,  0.57581720465245800      ,   1.0310676347868610E-002 ,  0.71516422823285064      ,  -32542.424182795348     
   9.8001318541461845E-003 ,  0.67077906803501464      ,  0.65415362169357738      ,   9.8001318541461845E-003 ,  0.67077906803501464      ,  -32542.345846378306     
   9.9835869046999929E-003 ,  0.67282779236014756      ,  0.63983360428706437      ,   9.9835869046999929E-003 ,  0.67282779236014756      ,  -32542.360166395712     
